Sample Name,Target Name,Task,CT
infect_input_NP,RNA18S1,1.0,5.5362887
infect_input_NP,RNA18S1,1.0,5.688596
infect_input_NP,RNA18S1,1.0,5.4897637
infect_input_NP,RNU6,1.0,8.95558
infect_input_NP,RNU6,1.0,9.01682
infect_input_NP,RNU6,1.0,9.099879
infect_input_NP,RNY4,1.0,18.021313
infect_input_NP,RNY4,1.0,17.893564
infect_input_NP,RNY4,1.0,17.61817
infect_input_NP,vtRNA1-1,1.0,12.396654
infect_input_NP,vtRNA1-1,1.0,12.467902
infect_input_NP,vtRNA1-1,1.0,12.614567
infect_input_NP,WSN_PB2,1.0,8.731841
infect_input_NP,WSN_PB2,1.0,8.542726
infect_input_NP,WSN_PB2,1.0,8.542387
infect_input_NP,RNA18S1,2.0,6.8538857
infect_input_NP,RNA18S1,2.0,6.6145325
infect_input_NP,RNA18S1,2.0,6.524888
infect_input_NP,RNU6,2.0,9.841039
infect_input_NP,RNU6,2.0,9.895075
infect_input_NP,RNU6,2.0,9.677423
infect_input_NP,RNY4,2.0,17.746479
infect_input_NP,RNY4,2.0,17.981094
infect_input_NP,RNY4,2.0,17.806751
infect_input_NP,vtRNA1-1,2.0,13.466887
infect_input_NP,vtRNA1-1,2.0,12.941696
infect_input_NP,vtRNA1-1,2.0,13.140814
infect_input_NP,WSN_PB2,2.0,9.586859
infect_input_NP,WSN_PB2,2.0,10.106198
infect_input_NP,WSN_PB2,2.0,9.570093
infect_input_IgG,RNA18S1,1.0,6.142514
infect_input_IgG,RNA18S1,1.0,10.250645
infect_input_IgG,RNA18S1,1.0,6.02755
infect_input_IgG,RNU6,1.0,9.2334
infect_input_IgG,RNU6,1.0,10.23844
infect_input_IgG,RNU6,1.0,9.514442
infect_input_IgG,RNY4,1.0,18.37881
infect_input_IgG,RNY4,1.0,17.894058
infect_input_IgG,RNY4,1.0,18.296448
infect_input_IgG,vtRNA1-1,1.0,13.094272
infect_input_IgG,vtRNA1-1,1.0,13.058441
infect_input_IgG,vtRNA1-1,1.0,13.669635
infect_input_IgG,WSN_PB2,1.0,9.705423
infect_input_IgG,WSN_PB2,1.0,10.086347
infect_input_IgG,WSN_PB2,1.0,13.33618
infect_input_IgG,RNA18S1,2.0,6.6535926
infect_input_IgG,RNA18S1,2.0,6.6128035
infect_input_IgG,RNA18S1,2.0,5.9835486
infect_input_IgG,RNU6,2.0,9.48914
infect_input_IgG,RNU6,2.0,9.322742
infect_input_IgG,RNU6,2.0,9.61359
infect_input_IgG,RNY4,2.0,18.628963
infect_input_IgG,RNY4,2.0,17.887808
infect_input_IgG,RNY4,2.0,17.629202
infect_input_IgG,vtRNA1-1,2.0,12.404021
infect_input_IgG,vtRNA1-1,2.0,13.183439
infect_input_IgG,vtRNA1-1,2.0,12.941169
infect_input_IgG,WSN_PB2,2.0,9.893083
infect_input_IgG,WSN_PB2,2.0,9.131277
infect_input_IgG,WSN_PB2,2.0,9.632627
mock_enrich_NP,RNA18S1,1.0,12.589796
mock_enrich_NP,RNA18S1,1.0,12.654771
mock_enrich_NP,RNA18S1,1.0,12.649521
mock_enrich_NP,RNU6,1.0,17.416239
mock_enrich_NP,RNU6,1.0,18.363117
mock_enrich_NP,RNU6,1.0,17.56903
mock_enrich_NP,RNY4,1.0,24.330452
mock_enrich_NP,RNY4,1.0,24.125093
mock_enrich_NP,RNY4,1.0,24.190361
mock_enrich_NP,vtRNA1-1,1.0,20.844479
mock_enrich_NP,vtRNA1-1,1.0,21.097029
mock_enrich_NP,vtRNA1-1,1.0,20.971506
mock_enrich_NP,WSN_PB2,1.0,26.403769
mock_enrich_NP,WSN_PB2,1.0,26.324755
mock_enrich_NP,WSN_PB2,1.0,26.798365
mock_enrich_NP,RNA18S1,2.0,14.226116
mock_enrich_NP,RNA18S1,2.0,14.169187
mock_enrich_NP,RNA18S1,2.0,14.59525
mock_enrich_NP,RNU6,2.0,20.464277
mock_enrich_NP,RNU6,2.0,19.604147
mock_enrich_NP,RNU6,2.0,19.760908
mock_enrich_NP,RNY4,2.0,27.056616
mock_enrich_NP,RNY4,2.0,27.282576
mock_enrich_NP,RNY4,2.0,26.989666
mock_enrich_NP,vtRNA1-1,2.0,23.405037
mock_enrich_NP,vtRNA1-1,2.0,23.286112
mock_enrich_NP,vtRNA1-1,2.0,22.907206
mock_enrich_NP,WSN_PB2,2.0,25.94653
mock_enrich_NP,WSN_PB2,2.0,26.805382
mock_enrich_NP,WSN_PB2,2.0,26.22114
mock_enrich_IgG,RNA18S1,1.0,14.187838
mock_enrich_IgG,RNA18S1,1.0,15.159749
mock_enrich_IgG,RNA18S1,1.0,15.132691
mock_enrich_IgG,RNU6,1.0,20.186943
mock_enrich_IgG,RNU6,1.0,20.144333
mock_enrich_IgG,RNU6,1.0,19.852352
mock_enrich_IgG,RNY4,1.0,26.94427
mock_enrich_IgG,RNY4,1.0,27.731113
mock_enrich_IgG,RNY4,1.0,26.102959
mock_enrich_IgG,vtRNA1-1,1.0,22.856428
mock_enrich_IgG,vtRNA1-1,1.0,22.966278
mock_enrich_IgG,vtRNA1-1,1.0,23.152182
mock_enrich_IgG,WSN_PB2,1.0,26.89639
mock_enrich_IgG,WSN_PB2,1.0,27.568832
mock_enrich_IgG,WSN_PB2,1.0,26.730682
mock_enrich_IgG,RNA18S1,2.0,13.512046
mock_enrich_IgG,RNA18S1,2.0,12.104157
mock_enrich_IgG,RNA18S1,2.0,12.528673
mock_enrich_IgG,RNU6,2.0,17.309086
mock_enrich_IgG,RNU6,2.0,18.341057
mock_enrich_IgG,RNU6,2.0,17.11738
mock_enrich_IgG,RNY4,2.0,25.691908
mock_enrich_IgG,RNY4,2.0,25.90142
mock_enrich_IgG,RNY4,2.0,26.966713
mock_enrich_IgG,vtRNA1-1,2.0,20.851093
mock_enrich_IgG,vtRNA1-1,2.0,21.114552
mock_enrich_IgG,vtRNA1-1,2.0,20.70657
mock_enrich_IgG,WSN_PB2,2.0,28.015455
mock_enrich_IgG,WSN_PB2,2.0,27.143925
mock_enrich_IgG,WSN_PB2,2.0,28.310587
infect_enrich_NP,RNA18S1,1.0,10.0876255
infect_enrich_NP,RNA18S1,1.0,10.444211
infect_enrich_NP,RNA18S1,1.0,9.732889
infect_enrich_NP,RNU6,1.0,8.272917
infect_enrich_NP,RNU6,1.0,8.005878
infect_enrich_NP,RNU6,1.0,9.229064
infect_enrich_NP,RNY4,1.0,17.458076
infect_enrich_NP,RNY4,1.0,17.175303
infect_enrich_NP,RNY4,1.0,17.377968
infect_enrich_NP,vtRNA1-1,1.0,12.22829
infect_enrich_NP,vtRNA1-1,1.0,12.003792
infect_enrich_NP,vtRNA1-1,1.0,12.502704
infect_enrich_NP,WSN_PB2,1.0,7.666161
infect_enrich_NP,WSN_PB2,1.0,7.324832
infect_enrich_NP,WSN_PB2,1.0,7.6822166
infect_enrich_NP,RNA18S1,2.0,9.224006
infect_enrich_NP,RNA18S1,2.0,10.302116
infect_enrich_NP,RNA18S1,2.0,11.111545
infect_enrich_NP,RNU6,2.0,8.543243
infect_enrich_NP,RNU6,2.0,8.552997
infect_enrich_NP,RNU6,2.0,8.971451
infect_enrich_NP,RNY4,2.0,18.193493
infect_enrich_NP,RNY4,2.0,17.439697
infect_enrich_NP,RNY4,2.0,17.989845
infect_enrich_NP,vtRNA1-1,2.0,12.379583
infect_enrich_NP,vtRNA1-1,2.0,12.507446
infect_enrich_NP,vtRNA1-1,2.0,11.981589
infect_enrich_NP,WSN_PB2,2.0,7.7409883
infect_enrich_NP,WSN_PB2,2.0,8.046369
infect_enrich_NP,WSN_PB2,2.0,8.120067
infect_enrich_IgG,RNA18S1,1.0,11.533082
infect_enrich_IgG,RNA18S1,1.0,9.793957
infect_enrich_IgG,RNA18S1,1.0,12.307679
infect_enrich_IgG,RNU6,1.0,16.344187
infect_enrich_IgG,RNU6,1.0,16.623268
infect_enrich_IgG,RNU6,1.0,16.060028
infect_enrich_IgG,RNY4,1.0,24.81044
infect_enrich_IgG,RNY4,1.0,24.472849
infect_enrich_IgG,RNY4,1.0,25.282986
infect_enrich_IgG,vtRNA1-1,1.0,19.464767
infect_enrich_IgG,vtRNA1-1,1.0,19.753796
infect_enrich_IgG,vtRNA1-1,1.0,19.130228
infect_enrich_IgG,WSN_PB2,1.0,15.178853
infect_enrich_IgG,WSN_PB2,1.0,14.969193
infect_enrich_IgG,WSN_PB2,1.0,14.947462
infect_enrich_IgG,RNA18S1,2.0,14.571058
infect_enrich_IgG,RNA18S1,2.0,14.079654
infect_enrich_IgG,RNA18S1,2.0,14.538464
infect_enrich_IgG,RNU6,2.0,17.991505
infect_enrich_IgG,RNU6,2.0,18.727491
infect_enrich_IgG,RNU6,2.0,18.760143
infect_enrich_IgG,RNY4,2.0,27.087105
infect_enrich_IgG,RNY4,2.0,27.774857
infect_enrich_IgG,RNY4,2.0,27.362835
infect_enrich_IgG,vtRNA1-1,2.0,22.746185
infect_enrich_IgG,vtRNA1-1,2.0,22.968502
infect_enrich_IgG,vtRNA1-1,2.0,21.529474
infect_enrich_IgG,WSN_PB2,2.0,17.12184
infect_enrich_IgG,WSN_PB2,2.0,16.940739
infect_enrich_IgG,WSN_PB2,2.0,16.976952
